"@timestamp","@version","_id","_index","_score","_type","agent.ephemeral_id","agent.hostname","agent.id","agent.type","agent.version","ecs.version","event.dataset","event.module","event.timezone","fileset.name","host.architecture","host.containerized","host.hostname","host.id","host.name","host.os.codename","host.os.family","host.os.kernel","host.os.name","host.os.platform","host.os.version","input.type","log.file.path","log.offset","service.type","system.syslog.hostname","system.syslog.message","system.syslog.pid","system.syslog.program","system.syslog.timestamp","system.syslog.timestamp_tz",tags,"td.client-decoy","td.client_addr","td.client_geoip.city_name","td.client_geoip.continent_code","td.client_geoip.country_code2","td.client_geoip.country_code3","td.client_geoip.country_name","td.client_geoip.dma_code","td.client_geoip.ip","td.client_geoip.latitude","td.client_geoip.location.lat","td.client_geoip.location.lon","td.client_geoip.longitude","td.client_geoip.postal_code","td.client_geoip.region_code","td.client_geoip.region_name","td.client_geoip.timezone","td.core","td.decoy_hostname","td.decoy_port","td.detector_addr","td.detector_geoip.city_name","td.detector_geoip.continent_code","td.detector_geoip.country_code2","td.detector_geoip.country_code3","td.detector_geoip.country_name","td.detector_geoip.dma_code","td.detector_geoip.ip","td.detector_geoip.latitude","td.detector_geoip.location.lat","td.detector_geoip.location.lon","td.detector_geoip.longitude","td.detector_geoip.postal_code","td.detector_geoip.region_code","td.detector_geoip.region_name","td.detector_geoip.timezone","td.hostname-core","td.loglevel","timestamp_raw"
"May 19, 2020 @ 21:21:17.000",1,NMTPLnIBDk9DYwwE8S6R,"re-tapdance-2020.05.19",,"_doc","7e64d42b-29ef-4e8f-95ef-5cb618261ade",motorllama,"195aca92-bf95-4438-aa54-06bf94bc4c43",filebeat,"7.6.0","1.4.0","system.syslog",system,"-04:00",syslog,"x86_64",false,motorllama,ae9d65a696424eaea212376d05ede3c7,motorllama,xenial,debian,"4.4.0-137-generic",Ubuntu,ubuntu,"16.04.6 LTS (Xenial Xerus)",log,"/var/log/syslog","453,630,670",system,motorllama,"May 19, 2020 17:21:17.851492 (Core 2) INFO: faileddecoy 95.47.57.68 calgaryarea.com 74.3.176.106:443",7332,tapdance,"May 19 17:21:17","May 19 17:21:17 -04:00","[""beats_input_codec_plain_applied"",""_geoip_lookup_failure"",""tapdance"",""grokked"",""faileddecoy""]","95.47.57.68:74.3.176.106","95.47.57.68",Gyami,AS,TM,TM,Turkmenistan,,"95.47.57.68","37.907","37.907","58.47","58.47",,S,Ashgabat,"Asia/Ashgabat",2,"calgaryarea.com",443,"74.3.176.106",Edmonton,NA,CA,CA,Canada,,"74.3.176.106","53.543","53.543","-113.497","-113.497",T5J,AB,Alberta,"America/Edmonton","motorllama:2",INFO,"May 19, 2020 17:21:17.851492"
"May 19, 2020 @ 21:21:17.000",1,LcTPLnIBDk9DYwwE8S6K,"re-tapdance-2020.05.19",,"_doc","7e64d42b-29ef-4e8f-95ef-5cb618261ade",motorllama,"195aca92-bf95-4438-aa54-06bf94bc4c43",filebeat,"7.6.0","1.4.0","system.syslog",system,"-04:00",syslog,"x86_64",false,motorllama,ae9d65a696424eaea212376d05ede3c7,motorllama,xenial,debian,"4.4.0-137-generic",Ubuntu,ubuntu,"16.04.6 LTS (Xenial Xerus)",log,"/var/log/syslog","453,630,527",system,motorllama,"May 19, 2020 17:21:17.851487 (Core 2) INFO: faileddecoy 95.47.57.68 mram.nmu.edu 198.110.199.58:443",7332,tapdance,"May 19 17:21:17","May 19 17:21:17 -04:00","[""beats_input_codec_plain_applied"",""_geoip_lookup_failure"",""tapdance"",""grokked"",""faileddecoy""]","95.47.57.68:198.110.199.58","95.47.57.68",Gyami,AS,TM,TM,Turkmenistan,,"95.47.57.68","37.907","37.907","58.47","58.47",,S,Ashgabat,"Asia/Ashgabat",2,"mram.nmu.edu",443,"198.110.199.58",Marquette,NA,US,US,"United States",553,"198.110.199.58","46.578","46.578","-87.455","-87.455",49855,MI,Michigan,"America/Detroit","motorllama:2",INFO,"May 19, 2020 17:21:17.851487"
"May 19, 2020 @ 21:21:14.000",1,lMTPLnIBDk9DYwwE5S3W,"re-tapdance-2020.05.19",,"_doc","7e64d42b-29ef-4e8f-95ef-5cb618261ade",motorllama,"195aca92-bf95-4438-aa54-06bf94bc4c43",filebeat,"7.6.0","1.4.0","system.syslog",system,"-04:00",syslog,"x86_64",false,motorllama,ae9d65a696424eaea212376d05ede3c7,motorllama,xenial,debian,"4.4.0-137-generic",Ubuntu,ubuntu,"16.04.6 LTS (Xenial Xerus)",log,"/var/log/syslog","453,599,674",system,motorllama,"May 19, 2020 17:21:14.297314 (Core 2) INFO: faileddecoy 2.182.183.253 msrtekbox.axiscap.in 141.193.178.70:443",7332,tapdance,"May 19 17:21:14","May 19 17:21:14 -04:00","[""beats_input_codec_plain_applied"",""_geoip_lookup_failure"",""tapdance"",""grokked"",""faileddecoy""]","2.182.183.253:141.193.178.70","2.182.183.253",,AS,IR,IR,Iran,,"2.182.183.253","35.696","35.696","51.423","51.423",,,,"Asia/Tehran",2,"msrtekbox.axiscap.in",443,"141.193.178.70",,NA,US,US,"United States",,"141.193.178.70","37.751","37.751","-97.822","-97.822",,,,"America/Chicago","motorllama:2",INFO,"May 19, 2020 17:21:14.297314"
"May 19, 2020 @ 21:20:59.000",1,DsTPLnIBDk9DYwwEqyov,"re-tapdance-2020.05.19",,"_doc","7e64d42b-29ef-4e8f-95ef-5cb618261ade",motorllama,"195aca92-bf95-4438-aa54-06bf94bc4c43",filebeat,"7.6.0","1.4.0","system.syslog",system,"-04:00",syslog,"x86_64",false,motorllama,ae9d65a696424eaea212376d05ede3c7,motorllama,xenial,debian,"4.4.0-137-generic",Ubuntu,ubuntu,"16.04.6 LTS (Xenial Xerus)",log,"/var/log/syslog","453,481,723",system,motorllama,"May 19, 2020 17:20:59.089344 (Core 0) INFO: faileddecoy 95.47.57.114 www.boardreader.com 208.92.218.168:443",7332,tapdance,"May 19 17:20:59","May 19 17:20:59 -04:00","[""beats_input_codec_plain_applied"",""_geoip_lookup_failure"",""tapdance"",""grokked"",""faileddecoy""]","95.47.57.114:208.92.218.168","95.47.57.114",Gyami,AS,TM,TM,Turkmenistan,,"95.47.57.114","37.907","37.907","58.47","58.47",,S,Ashgabat,"Asia/Ashgabat",0,"www.boardreader.com",443,"208.92.218.168",,NA,US,US,"United States",,"208.92.218.168","37.751","37.751","-97.822","-97.822",,,,"America/Chicago","motorllama:0",INFO,"May 19, 2020 17:20:59.089344"
"May 19, 2020 @ 21:20:59.000",1,D8TPLnIBDk9DYwwEqyov,"re-tapdance-2020.05.19",,"_doc","7e64d42b-29ef-4e8f-95ef-5cb618261ade",motorllama,"195aca92-bf95-4438-aa54-06bf94bc4c43",filebeat,"7.6.0","1.4.0","system.syslog",system,"-04:00",syslog,"x86_64",false,motorllama,ae9d65a696424eaea212376d05ede3c7,motorllama,xenial,debian,"4.4.0-137-generic",Ubuntu,ubuntu,"16.04.6 LTS (Xenial Xerus)",log,"/var/log/syslog","453,481,416",system,motorllama,"May 19, 2020 17:20:59.089335 (Core 0) INFO: faileddecoy 95.47.57.114 www.mediag.com 173.225.177.221:443",7332,tapdance,"May 19 17:20:59","May 19 17:20:59 -04:00","[""beats_input_codec_plain_applied"",""_geoip_lookup_failure"",""tapdance"",""grokked"",""faileddecoy""]","95.47.57.114:173.225.177.221","95.47.57.114",Gyami,AS,TM,TM,Turkmenistan,,"95.47.57.114","37.907","37.907","58.47","58.47",,S,Ashgabat,"Asia/Ashgabat",0,"www.mediag.com",443,"173.225.177.221",Clawson,NA,US,US,"United States",505,"173.225.177.221","42.537","42.537","-83.15","-83.15",48017,MI,Michigan,"America/Detroit","motorllama:0",INFO,"May 19, 2020 17:20:59.089335"
"May 19, 2020 @ 21:20:59.000",1,I8TPLnIBDk9DYwwEqyo8,"re-tapdance-2020.05.19",,"_doc","7e64d42b-29ef-4e8f-95ef-5cb618261ade",motorllama,"195aca92-bf95-4438-aa54-06bf94bc4c43",filebeat,"7.6.0","1.4.0","system.syslog",system,"-04:00",syslog,"x86_64",false,motorllama,ae9d65a696424eaea212376d05ede3c7,motorllama,xenial,debian,"4.4.0-137-generic",Ubuntu,ubuntu,"16.04.6 LTS (Xenial Xerus)",log,"/var/log/syslog","453,481,563",system,motorllama,"May 19, 2020 17:20:59.089340 (Core 0) INFO: faileddecoy 95.47.57.114 portal.andertoncastings.com 173.225.177.134:443",7332,tapdance,"May 19 17:20:59","May 19 17:20:59 -04:00","[""beats_input_codec_plain_applied"",""_geoip_lookup_failure"",""tapdance"",""grokked"",""faileddecoy""]","95.47.57.114:173.225.177.134","95.47.57.114",Gyami,AS,TM,TM,Turkmenistan,,"95.47.57.114","37.907","37.907","58.47","58.47",,S,Ashgabat,"Asia/Ashgabat",0,"portal.andertoncastings.com",443,"173.225.177.134",Clawson,NA,US,US,"United States",505,"173.225.177.134","42.537","42.537","-83.15","-83.15",48017,MI,Michigan,"America/Detroit","motorllama:0",INFO,"May 19, 2020 17:20:59.089340"
"May 19, 2020 @ 21:20:59.000",1,FcTPLnIBDk9DYwwEqyo0,"re-tapdance-2020.05.19",,"_doc","7e64d42b-29ef-4e8f-95ef-5cb618261ade",motorllama,"195aca92-bf95-4438-aa54-06bf94bc4c43",filebeat,"7.6.0","1.4.0","system.syslog",system,"-04:00",syslog,"x86_64",false,motorllama,ae9d65a696424eaea212376d05ede3c7,motorllama,xenial,debian,"4.4.0-137-generic",Ubuntu,ubuntu,"16.04.6 LTS (Xenial Xerus)",log,"/var/log/syslog","453,482,021",system,motorllama,"May 19, 2020 17:20:59.089350 (Core 0) INFO: faileddecoy 95.47.57.114 www.signs365.com 199.16.184.35:443",7332,tapdance,"May 19 17:20:59","May 19 17:20:59 -04:00","[""beats_input_codec_plain_applied"",""_geoip_lookup_failure"",""tapdance"",""grokked"",""faileddecoy""]","95.47.57.114:199.16.184.35","95.47.57.114",Gyami,AS,TM,TM,Turkmenistan,,"95.47.57.114","37.907","37.907","58.47","58.47",,S,Ashgabat,"Asia/Ashgabat",0,"www.signs365.com",443,"199.16.184.35",,NA,US,US,"United States",,"199.16.184.35","37.751","37.751","-97.822","-97.822",,,,"America/Chicago","motorllama:0",INFO,"May 19, 2020 17:20:59.089350"
"May 19, 2020 @ 21:20:59.000",1,FsTPLnIBDk9DYwwEqyo0,"re-tapdance-2020.05.19",,"_doc","7e64d42b-29ef-4e8f-95ef-5cb618261ade",motorllama,"195aca92-bf95-4438-aa54-06bf94bc4c43",filebeat,"7.6.0","1.4.0","system.syslog",system,"-04:00",syslog,"x86_64",false,motorllama,ae9d65a696424eaea212376d05ede3c7,motorllama,xenial,debian,"4.4.0-137-generic",Ubuntu,ubuntu,"16.04.6 LTS (Xenial Xerus)",log,"/var/log/syslog","453,481,874",system,motorllama,"May 19, 2020 17:20:59.089347 (Core 0) INFO: faileddecoy 95.47.57.114 www.dsc.umich.edu 141.211.3.24:443",7332,tapdance,"May 19 17:20:59","May 19 17:20:59 -04:00","[""beats_input_codec_plain_applied"",""_geoip_lookup_failure"",""tapdance"",""grokked"",""faileddecoy""]","95.47.57.114:141.211.3.24","95.47.57.114",Gyami,AS,TM,TM,Turkmenistan,,"95.47.57.114","37.907","37.907","58.47","58.47",,S,Ashgabat,"Asia/Ashgabat",0,"www.dsc.umich.edu",443,"141.211.3.24","Ann Arbor",NA,US,US,"United States",505,"141.211.3.24","42.307","42.307","-83.706","-83.706",48105,MI,Michigan,"America/Detroit","motorllama:0",INFO,"May 19, 2020 17:20:59.089347"
"May 19, 2020 @ 21:20:59.000",1,HMTPLnIBDk9DYwwEqyo6,"re-tapdance-2020.05.19",,"_doc","7e64d42b-29ef-4e8f-95ef-5cb618261ade",motorllama,"195aca92-bf95-4438-aa54-06bf94bc4c43",filebeat,"7.6.0","1.4.0","system.syslog",system,"-04:00",syslog,"x86_64",false,motorllama,ae9d65a696424eaea212376d05ede3c7,motorllama,xenial,debian,"4.4.0-137-generic",Ubuntu,ubuntu,"16.04.6 LTS (Xenial Xerus)",log,"/var/log/syslog","453,482,801",system,motorllama,"May 19, 2020 17:20:59.190877 (Core 1) INFO: faileddecoy 95.47.57.1 www.dsc.umich.edu 141.211.3.44:443",7332,tapdance,"May 19 17:20:59","May 19 17:20:59 -04:00","[""beats_input_codec_plain_applied"",""_geoip_lookup_failure"",""tapdance"",""grokked"",""faileddecoy""]","95.47.57.1:141.211.3.44","95.47.57.1",Gyami,AS,TM,TM,Turkmenistan,,"95.47.57.1","37.907","37.907","58.47","58.47",,S,Ashgabat,"Asia/Ashgabat",1,"www.dsc.umich.edu",443,"141.211.3.44","Ann Arbor",NA,US,US,"United States",505,"141.211.3.44","42.307","42.307","-83.706","-83.706",48105,MI,Michigan,"America/Detroit","motorllama:1",INFO,"May 19, 2020 17:20:59.190877"
"May 19, 2020 @ 21:20:56.000",1,ccTPLnIBDk9DYwwEnylp,"re-tapdance-2020.05.19",,"_doc","7e64d42b-29ef-4e8f-95ef-5cb618261ade",motorllama,"195aca92-bf95-4438-aa54-06bf94bc4c43",filebeat,"7.6.0","1.4.0","system.syslog",system,"-04:00",syslog,"x86_64",false,motorllama,ae9d65a696424eaea212376d05ede3c7,motorllama,xenial,debian,"4.4.0-137-generic",Ubuntu,ubuntu,"16.04.6 LTS (Xenial Xerus)",log,"/var/log/syslog","453,470,088",system,motorllama,"May 19, 2020 17:20:56.696326 (Core 3) INFO: faileddecoy 91.133.213.204 canvas.umich.edu 141.211.54.201:443",7332,tapdance,"May 19 17:20:56","May 19 17:20:56 -04:00","[""beats_input_codec_plain_applied"",""_geoip_lookup_failure"",""tapdance"",""grokked"",""faileddecoy""]","91.133.213.204:141.211.54.201","91.133.213.204",,AS,IR,IR,Iran,,"91.133.213.204","35.696","35.696","51.423","51.423",,,,"Asia/Tehran",3,"canvas.umich.edu",443,"141.211.54.201","Ann Arbor",NA,US,US,"United States",505,"141.211.54.201","42.307","42.307","-83.706","-83.706",48105,MI,Michigan,"America/Detroit","motorllama:3",INFO,"May 19, 2020 17:20:56.696326"
"May 19, 2020 @ 21:20:55.000",1,SMTPLnIBDk9DYwwEmymW,"re-tapdance-2020.05.19",,"_doc","7e64d42b-29ef-4e8f-95ef-5cb618261ade",motorllama,"195aca92-bf95-4438-aa54-06bf94bc4c43",filebeat,"7.6.0","1.4.0","system.syslog",system,"-04:00",syslog,"x86_64",false,motorllama,ae9d65a696424eaea212376d05ede3c7,motorllama,xenial,debian,"4.4.0-137-generic",Ubuntu,ubuntu,"16.04.6 LTS (Xenial Xerus)",log,"/var/log/syslog","453,462,240",system,motorllama,"May 19, 2020 17:20:55.379940 (Core 2) INFO: faileddecoy 95.47.57.32 www.maxisealharness.com 64.113.59.187:443",7332,tapdance,"May 19 17:20:55","May 19 17:20:55 -04:00","[""beats_input_codec_plain_applied"",""_geoip_lookup_failure"",""tapdance"",""grokked"",""faileddecoy""]","95.47.57.32:64.113.59.187","95.47.57.32",Gyami,AS,TM,TM,Turkmenistan,,"95.47.57.32","37.907","37.907","58.47","58.47",,S,Ashgabat,"Asia/Ashgabat",2,"www.maxisealharness.com",443,"64.113.59.187",,NA,US,US,"United States",,"64.113.59.187","37.751","37.751","-97.822","-97.822",,,,"America/Chicago","motorllama:2",INFO,"May 19, 2020 17:20:55.379940"
"May 19, 2020 @ 21:20:55.000",1,SsTPLnIBDk9DYwwEmymW,"re-tapdance-2020.05.19",,"_doc","7e64d42b-29ef-4e8f-95ef-5cb618261ade",motorllama,"195aca92-bf95-4438-aa54-06bf94bc4c43",filebeat,"7.6.0","1.4.0","system.syslog",system,"-04:00",syslog,"x86_64",false,motorllama,ae9d65a696424eaea212376d05ede3c7,motorllama,xenial,debian,"4.4.0-137-generic",Ubuntu,ubuntu,"16.04.6 LTS (Xenial Xerus)",log,"/var/log/syslog","453,462,094",system,motorllama,"May 19, 2020 17:20:55.379933 (Core 2) INFO: faileddecoy 95.47.57.32 www.techcu.com 141.193.177.159:443",7332,tapdance,"May 19 17:20:55","May 19 17:20:55 -04:00","[""beats_input_codec_plain_applied"",""_geoip_lookup_failure"",""tapdance"",""grokked"",""faileddecoy""]","95.47.57.32:141.193.177.159","95.47.57.32",Gyami,AS,TM,TM,Turkmenistan,,"95.47.57.32","37.907","37.907","58.47","58.47",,S,Ashgabat,"Asia/Ashgabat",2,"www.techcu.com",443,"141.193.177.159",,NA,US,US,"United States",,"141.193.177.159","37.751","37.751","-97.822","-97.822",,,,"America/Chicago","motorllama:2",INFO,"May 19, 2020 17:20:55.379933"
"May 19, 2020 @ 21:20:54.000",1,8cTPLnIBDk9DYwwElyia,"re-tapdance-2020.05.19",,"_doc","7e64d42b-29ef-4e8f-95ef-5cb618261ade",motorllama,"195aca92-bf95-4438-aa54-06bf94bc4c43",filebeat,"7.6.0","1.4.0","system.syslog",system,"-04:00",syslog,"x86_64",false,motorllama,ae9d65a696424eaea212376d05ede3c7,motorllama,xenial,debian,"4.4.0-137-generic",Ubuntu,ubuntu,"16.04.6 LTS (Xenial Xerus)",log,"/var/log/syslog","453,438,819",system,motorllama,"May 19, 2020 17:20:54.027547 (Core 1) INFO: faileddecoy 5.106.46.28 appbase-stage.wti.global 64.113.50.79:443",7332,tapdance,"May 19 17:20:54","May 19 17:20:54 -04:00","[""beats_input_codec_plain_applied"",""_geoip_lookup_failure"",""tapdance"",""grokked"",""faileddecoy""]","5.106.46.28:64.113.50.79","5.106.46.28",,AS,IR,IR,Iran,,"5.106.46.28","35.696","35.696","51.423","51.423",,,,"Asia/Tehran",1,"appbase-stage.wti.global",443,"64.113.50.79",,NA,US,US,"United States",,"64.113.50.79","37.751","37.751","-97.822","-97.822",,,,"America/Chicago","motorllama:1",INFO,"May 19, 2020 17:20:54.027547"
"May 19, 2020 @ 21:20:54.000",1,"_cTPLnIBDk9DYwwElyid","re-tapdance-2020.05.19",,"_doc","7e64d42b-29ef-4e8f-95ef-5cb618261ade",motorllama,"195aca92-bf95-4438-aa54-06bf94bc4c43",filebeat,"7.6.0","1.4.0","system.syslog",system,"-04:00",syslog,"x86_64",false,motorllama,ae9d65a696424eaea212376d05ede3c7,motorllama,xenial,debian,"4.4.0-137-generic",Ubuntu,ubuntu,"16.04.6 LTS (Xenial Xerus)",log,"/var/log/syslog","453,439,122",system,motorllama,"May 19, 2020 17:20:54.027553 (Core 1) INFO: faileddecoy 5.106.46.28 *.libproxy.umflint.edu 141.216.78.40:443",7332,tapdance,"May 19 17:20:54","May 19 17:20:54 -04:00","[""beats_input_codec_plain_applied"",""_geoip_lookup_failure"",""tapdance"",""grokked"",""faileddecoy""]","5.106.46.28:141.216.78.40","5.106.46.28",,AS,IR,IR,Iran,,"5.106.46.28","35.696","35.696","51.423","51.423",,,,"Asia/Tehran",1,"*.libproxy.umflint.edu",443,"141.216.78.40",Flint,NA,US,US,"United States",513,"141.216.78.40","43.015","43.015","-83.695","-83.695",48502,MI,Michigan,"America/Detroit","motorllama:1",INFO,"May 19, 2020 17:20:54.027553"
"May 19, 2020 @ 21:20:54.000",1,B8TPLnIBDk9DYwwElymh,"re-tapdance-2020.05.19",,"_doc","7e64d42b-29ef-4e8f-95ef-5cb618261ade",motorllama,"195aca92-bf95-4438-aa54-06bf94bc4c43",filebeat,"7.6.0","1.4.0","system.syslog",system,"-04:00",syslog,"x86_64",false,motorllama,ae9d65a696424eaea212376d05ede3c7,motorllama,xenial,debian,"4.4.0-137-generic",Ubuntu,ubuntu,"16.04.6 LTS (Xenial Xerus)",log,"/var/log/syslog","453,438,972",system,motorllama,"May 19, 2020 17:20:54.027550 (Core 1) INFO: faileddecoy 5.106.46.28 www.boardreader.com 208.92.218.173:443",7332,tapdance,"May 19 17:20:54","May 19 17:20:54 -04:00","[""beats_input_codec_plain_applied"",""_geoip_lookup_failure"",""tapdance"",""grokked"",""faileddecoy""]","5.106.46.28:208.92.218.173","5.106.46.28",,AS,IR,IR,Iran,,"5.106.46.28","35.696","35.696","51.423","51.423",,,,"Asia/Tehran",1,"www.boardreader.com",443,"208.92.218.173",,NA,US,US,"United States",,"208.92.218.173","37.751","37.751","-97.822","-97.822",,,,"America/Chicago","motorllama:1",INFO,"May 19, 2020 17:20:54.027550"
"May 19, 2020 @ 21:20:54.000",1,A8TPLnIBDk9DYwwElymd,"re-tapdance-2020.05.19",,"_doc","7e64d42b-29ef-4e8f-95ef-5cb618261ade",motorllama,"195aca92-bf95-4438-aa54-06bf94bc4c43",filebeat,"7.6.0","1.4.0","system.syslog",system,"-04:00",syslog,"x86_64",false,motorllama,ae9d65a696424eaea212376d05ede3c7,motorllama,xenial,debian,"4.4.0-137-generic",Ubuntu,ubuntu,"16.04.6 LTS (Xenial Xerus)",log,"/var/log/syslog","453,439,274",system,motorllama,"May 19, 2020 17:20:54.027556 (Core 1) INFO: faileddecoy 5.106.46.28 hydro.netwater.com 208.64.38.215:443",7332,tapdance,"May 19 17:20:54","May 19 17:20:54 -04:00","[""beats_input_codec_plain_applied"",""_geoip_lookup_failure"",""tapdance"",""grokked"",""faileddecoy""]","5.106.46.28:208.64.38.215","5.106.46.28",,AS,IR,IR,Iran,,"5.106.46.28","35.696","35.696","51.423","51.423",,,,"Asia/Tehran",1,"hydro.netwater.com",443,"208.64.38.215",,NA,US,US,"United States",,"208.64.38.215","37.751","37.751","-97.822","-97.822",,,,"America/Chicago","motorllama:1",INFO,"May 19, 2020 17:20:54.027556"
"May 19, 2020 @ 21:20:54.000",1,AsTPLnIBDk9DYwwElymd,"re-tapdance-2020.05.19",,"_doc","7e64d42b-29ef-4e8f-95ef-5cb618261ade",motorllama,"195aca92-bf95-4438-aa54-06bf94bc4c43",filebeat,"7.6.0","1.4.0","system.syslog",system,"-04:00",syslog,"x86_64",false,motorllama,ae9d65a696424eaea212376d05ede3c7,motorllama,xenial,debian,"4.4.0-137-generic",Ubuntu,ubuntu,"16.04.6 LTS (Xenial Xerus)",log,"/var/log/syslog","453,438,662",system,motorllama,"May 19, 2020 17:20:54.027542 (Core 1) INFO: faileddecoy 5.106.46.28 itcdevel.math.lsa.umich.edu 141.211.61.44:443",7332,tapdance,"May 19 17:20:54","May 19 17:20:54 -04:00","[""beats_input_codec_plain_applied"",""_geoip_lookup_failure"",""tapdance"",""grokked"",""faileddecoy""]","5.106.46.28:141.211.61.44","5.106.46.28",,AS,IR,IR,Iran,,"5.106.46.28","35.696","35.696","51.423","51.423",,,,"Asia/Tehran",1,"itcdevel.math.lsa.umich.edu",443,"141.211.61.44","Ann Arbor",NA,US,US,"United States",505,"141.211.61.44","42.278","42.278","-83.741","-83.741",48109,MI,Michigan,"America/Detroit","motorllama:1",INFO,"May 19, 2020 17:20:54.027542"
"May 19, 2020 @ 21:20:46.000",1,J8TPLnIBDk9DYwwEeCdG,"re-tapdance-2020.05.19",,"_doc","7e64d42b-29ef-4e8f-95ef-5cb618261ade",motorllama,"195aca92-bf95-4438-aa54-06bf94bc4c43",filebeat,"7.6.0","1.4.0","system.syslog",system,"-04:00",syslog,"x86_64",false,motorllama,ae9d65a696424eaea212376d05ede3c7,motorllama,xenial,debian,"4.4.0-137-generic",Ubuntu,ubuntu,"16.04.6 LTS (Xenial Xerus)",log,"/var/log/syslog","453,389,129",system,motorllama,"May 19, 2020 17:20:46.061774 (Core 2) INFO: faileddecoy 5.160.100.97 blue.salientrisk.net 192.111.54.121:443",7332,tapdance,"May 19 17:20:46","May 19 17:20:46 -04:00","[""beats_input_codec_plain_applied"",""_geoip_lookup_failure"",""tapdance"",""grokked"",""faileddecoy""]","5.160.100.97:192.111.54.121","5.160.100.97",,AS,IR,IR,Iran,,"5.160.100.97","35.696","35.696","51.423","51.423",,,,"Asia/Tehran",2,"blue.salientrisk.net",443,"192.111.54.121",,NA,US,US,"United States",,"192.111.54.121","37.751","37.751","-97.822","-97.822",,,,"America/Chicago","motorllama:2",INFO,"May 19, 2020 17:20:46.061774"
"May 19, 2020 @ 21:20:46.000",1,KcTPLnIBDk9DYwwEeCdH,"re-tapdance-2020.05.19",,"_doc","7e64d42b-29ef-4e8f-95ef-5cb618261ade",motorllama,"195aca92-bf95-4438-aa54-06bf94bc4c43",filebeat,"7.6.0","1.4.0","system.syslog",system,"-04:00",syslog,"x86_64",false,motorllama,ae9d65a696424eaea212376d05ede3c7,motorllama,xenial,debian,"4.4.0-137-generic",Ubuntu,ubuntu,"16.04.6 LTS (Xenial Xerus)",log,"/var/log/syslog","453,389,429",system,motorllama,"May 19, 2020 17:20:46.061780 (Core 2) INFO: faileddecoy 5.160.100.97 www.preprod-cho.org 64.113.59.159:443",7332,tapdance,"May 19 17:20:46","May 19 17:20:46 -04:00","[""beats_input_codec_plain_applied"",""_geoip_lookup_failure"",""tapdance"",""grokked"",""faileddecoy""]","5.160.100.97:64.113.59.159","5.160.100.97",,AS,IR,IR,Iran,,"5.160.100.97","35.696","35.696","51.423","51.423",,,,"Asia/Tehran",2,"www.preprod-cho.org",443,"64.113.59.159",,NA,US,US,"United States",,"64.113.59.159","37.751","37.751","-97.822","-97.822",,,,"America/Chicago","motorllama:2",INFO,"May 19, 2020 17:20:46.061780"
"May 19, 2020 @ 21:20:46.000",1,McTPLnIBDk9DYwwEeCdO,"re-tapdance-2020.05.19",,"_doc","7e64d42b-29ef-4e8f-95ef-5cb618261ade",motorllama,"195aca92-bf95-4438-aa54-06bf94bc4c43",filebeat,"7.6.0","1.4.0","system.syslog",system,"-04:00",syslog,"x86_64",false,motorllama,ae9d65a696424eaea212376d05ede3c7,motorllama,xenial,debian,"4.4.0-137-generic",Ubuntu,ubuntu,"16.04.6 LTS (Xenial Xerus)",log,"/var/log/syslog","453,388,829",system,motorllama,"May 19, 2020 17:20:46.061767 (Core 2) INFO: faileddecoy 5.160.100.97 www.cpiconnections.com 199.16.184.122:443",7332,tapdance,"May 19 17:20:46","May 19 17:20:46 -04:00","[""beats_input_codec_plain_applied"",""_geoip_lookup_failure"",""tapdance"",""grokked"",""faileddecoy""]","5.160.100.97:199.16.184.122","5.160.100.97",,AS,IR,IR,Iran,,"5.160.100.97","35.696","35.696","51.423","51.423",,,,"Asia/Tehran",2,"www.cpiconnections.com",443,"199.16.184.122",,NA,US,US,"United States",,"199.16.184.122","37.751","37.751","-97.822","-97.822",,,,"America/Chicago","motorllama:2",INFO,"May 19, 2020 17:20:46.061767"
"May 19, 2020 @ 21:20:46.000",1,MsTPLnIBDk9DYwwEeCdO,"re-tapdance-2020.05.19",,"_doc","7e64d42b-29ef-4e8f-95ef-5cb618261ade",motorllama,"195aca92-bf95-4438-aa54-06bf94bc4c43",filebeat,"7.6.0","1.4.0","system.syslog",system,"-04:00",syslog,"x86_64",false,motorllama,ae9d65a696424eaea212376d05ede3c7,motorllama,xenial,debian,"4.4.0-137-generic",Ubuntu,ubuntu,"16.04.6 LTS (Xenial Xerus)",log,"/var/log/syslog","453,388,983",system,motorllama,"May 19, 2020 17:20:46.061771 (Core 2) INFO: faileddecoy 5.160.100.97 www.udmercy.edu 198.109.24.30:443",7332,tapdance,"May 19 17:20:46","May 19 17:20:46 -04:00","[""beats_input_codec_plain_applied"",""_geoip_lookup_failure"",""tapdance"",""grokked"",""faileddecoy""]","5.160.100.97:198.109.24.30","5.160.100.97",,AS,IR,IR,Iran,,"5.160.100.97","35.696","35.696","51.423","51.423",,,,"Asia/Tehran",2,"www.udmercy.edu",443,"198.109.24.30",Detroit,NA,US,US,"United States",505,"198.109.24.30","42.426","42.426","-83.152","-83.152",48221,MI,Michigan,"America/Detroit","motorllama:2",INFO,"May 19, 2020 17:20:46.061771"
